thingName,thingArn,certArn,certId
iotCar-0095,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0095,arn:aws:iot:us-east-2:274028060855:cert/7d8fe722b1475e8e7c0bab07d963efefbd9c77ee0034082192d4952e3fa2d22f,7d8fe722b1475e8e7c0bab07d963efefbd9c77ee0034082192d4952e3fa2d22f
iotCar-0096,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0096,arn:aws:iot:us-east-2:274028060855:cert/cb68fe109e30cc627acd922b3ceaa2e6835df743ab6440f7a0c1c357e3ce1b81,cb68fe109e30cc627acd922b3ceaa2e6835df743ab6440f7a0c1c357e3ce1b81
iotCar-0097,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0097,arn:aws:iot:us-east-2:274028060855:cert/1d519a339d76009f4cd7d2ac2e96cedcda88dbd032a8e2d914d588078af6ab4a,1d519a339d76009f4cd7d2ac2e96cedcda88dbd032a8e2d914d588078af6ab4a
iotCar-0098,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0098,arn:aws:iot:us-east-2:274028060855:cert/865c2c950d75d1c93a1a8aa37d77597cc91550271c3eb19b63042829727c86b6,865c2c950d75d1c93a1a8aa37d77597cc91550271c3eb19b63042829727c86b6
iotCar-0099,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0099,arn:aws:iot:us-east-2:274028060855:cert/c8e26acdfbee051e00f76be81ef6085da0f608796968c58c3bb393867f6cd381,c8e26acdfbee051e00f76be81ef6085da0f608796968c58c3bb393867f6cd381
iotCar-0100,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0100,arn:aws:iot:us-east-2:274028060855:cert/6bd7874d728dee7db7749397a7a200a7e7dc8c58636587df79be5931ebc37cdd,6bd7874d728dee7db7749397a7a200a7e7dc8c58636587df79be5931ebc37cdd
iotCar-0101,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0101,arn:aws:iot:us-east-2:274028060855:cert/5d32fbe7ec6a4e56c151aebeacd2f1b0815d1d013e67f5e42b6bdc1de7658674,5d32fbe7ec6a4e56c151aebeacd2f1b0815d1d013e67f5e42b6bdc1de7658674
iotCar-0102,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0102,arn:aws:iot:us-east-2:274028060855:cert/4687c081e7cef9e5f794a2061ecaf7b1c801a2658c6564cf835796409673ddf5,4687c081e7cef9e5f794a2061ecaf7b1c801a2658c6564cf835796409673ddf5
iotCar-0103,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0103,arn:aws:iot:us-east-2:274028060855:cert/58599ee785f18424f7036c3a4a93816c720931163836970c4e670a56b8f59ed8,58599ee785f18424f7036c3a4a93816c720931163836970c4e670a56b8f59ed8
iotCar-0104,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0104,arn:aws:iot:us-east-2:274028060855:cert/cc0cfdf9461f76657d3cb860b4efa113a1f8ad6364d6acf9764fc299f7ea0bf4,cc0cfdf9461f76657d3cb860b4efa113a1f8ad6364d6acf9764fc299f7ea0bf4
iotCar-0105,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0105,arn:aws:iot:us-east-2:274028060855:cert/fb4929ce94e63212b6a7531aae0cd7d0d156af85fcb54b146c1eeb6bb9151e93,fb4929ce94e63212b6a7531aae0cd7d0d156af85fcb54b146c1eeb6bb9151e93
iotCar-0106,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0106,arn:aws:iot:us-east-2:274028060855:cert/f18a42b6cb9bc70b2613d5c6cb31cc0d2da0e624c4f5a55f6c2b11f7631eb338,f18a42b6cb9bc70b2613d5c6cb31cc0d2da0e624c4f5a55f6c2b11f7631eb338
iotCar-0107,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0107,arn:aws:iot:us-east-2:274028060855:cert/9a8ebb59d7a26a71ffb672e916187cbf6d364c21f3e871951c994ff7d5c483e3,9a8ebb59d7a26a71ffb672e916187cbf6d364c21f3e871951c994ff7d5c483e3
iotCar-0108,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0108,arn:aws:iot:us-east-2:274028060855:cert/0a7238aa0d19a8f22224cb14720a856579c4784e14d84268d8618d9905092274,0a7238aa0d19a8f22224cb14720a856579c4784e14d84268d8618d9905092274
iotCar-0109,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0109,arn:aws:iot:us-east-2:274028060855:cert/ffde33936933de22f3eb0a4e9e53922d5f9170371a6e2a981cea28da54cc6001,ffde33936933de22f3eb0a4e9e53922d5f9170371a6e2a981cea28da54cc6001
iotCar-0110,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0110,arn:aws:iot:us-east-2:274028060855:cert/19beba46143cc0d327d4106ce89612f0cfcc8a047adf32f951069e44d815c9b4,19beba46143cc0d327d4106ce89612f0cfcc8a047adf32f951069e44d815c9b4
iotCar-0111,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0111,arn:aws:iot:us-east-2:274028060855:cert/847698171f032f7d2ae65fc67e01adaf02ec3a9f4e752cb87a9f2148f8832e17,847698171f032f7d2ae65fc67e01adaf02ec3a9f4e752cb87a9f2148f8832e17
iotCar-0112,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0112,arn:aws:iot:us-east-2:274028060855:cert/15698129b093d72e231db1701c39f083913cd6eb03e80bf3613df25913e58b2e,15698129b093d72e231db1701c39f083913cd6eb03e80bf3613df25913e58b2e
iotCar-0113,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0113,arn:aws:iot:us-east-2:274028060855:cert/5d46e66527a8712f1fa89ae2903c4f4ccd565b58b83b879836353cdc00ded72c,5d46e66527a8712f1fa89ae2903c4f4ccd565b58b83b879836353cdc00ded72c
iotCar-0114,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0114,arn:aws:iot:us-east-2:274028060855:cert/167c91e0cc5542c3be0f716ae186934a557a8e1b7e024da7b44ad8de0a7cae70,167c91e0cc5542c3be0f716ae186934a557a8e1b7e024da7b44ad8de0a7cae70
iotCar-0115,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0115,arn:aws:iot:us-east-2:274028060855:cert/8c35a1e1706dd1a08b4bc438ea1f50cafa44dcbc678f60ef38f804de0774ac55,8c35a1e1706dd1a08b4bc438ea1f50cafa44dcbc678f60ef38f804de0774ac55
iotCar-0116,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0116,arn:aws:iot:us-east-2:274028060855:cert/bbb1f506e3d31985442fd7e4723ce0bc53324cb57640acbe2423251a7ee7bf13,bbb1f506e3d31985442fd7e4723ce0bc53324cb57640acbe2423251a7ee7bf13
iotCar-0117,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0117,arn:aws:iot:us-east-2:274028060855:cert/86d43d90874c074d17d01f299fb3f7b0213e57939001f3a65561b604b2fed812,86d43d90874c074d17d01f299fb3f7b0213e57939001f3a65561b604b2fed812
iotCar-0118,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0118,arn:aws:iot:us-east-2:274028060855:cert/dc8e5f7587d4eb229bac884f8e75866e4c24f6b4083f4baf16cab3d9c055f9c7,dc8e5f7587d4eb229bac884f8e75866e4c24f6b4083f4baf16cab3d9c055f9c7
iotCar-0119,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0119,arn:aws:iot:us-east-2:274028060855:cert/44c8fac53cec56c18b9aa43fcaaf5fc426c56f9342c594c83da47b9a498d18fb,44c8fac53cec56c18b9aa43fcaaf5fc426c56f9342c594c83da47b9a498d18fb
iotCar-0120,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0120,arn:aws:iot:us-east-2:274028060855:cert/335423bb2c069e8e912acd9ddb03616aa5da5a65c7db8be865e9e3362f1e8c06,335423bb2c069e8e912acd9ddb03616aa5da5a65c7db8be865e9e3362f1e8c06
iotCar-0121,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0121,arn:aws:iot:us-east-2:274028060855:cert/6f24a5f7bf1a2258be0680e25cea059f0731f5d41c36dd3a4cc2b3ca8de30684,6f24a5f7bf1a2258be0680e25cea059f0731f5d41c36dd3a4cc2b3ca8de30684
iotCar-0122,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0122,arn:aws:iot:us-east-2:274028060855:cert/68d8e8dc6f5b2b673e0ca471b777b181ff56f6c05f37b7e3e61ede243826a0e2,68d8e8dc6f5b2b673e0ca471b777b181ff56f6c05f37b7e3e61ede243826a0e2
iotCar-0123,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0123,arn:aws:iot:us-east-2:274028060855:cert/40884fff9bad15313d6ac1f8d6639e2dba36a36b69b66a2e4002585fa3a9f8b0,40884fff9bad15313d6ac1f8d6639e2dba36a36b69b66a2e4002585fa3a9f8b0
iotCar-0124,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0124,arn:aws:iot:us-east-2:274028060855:cert/5d6c891dc5ab21f91c1566833b354e70cebfda523940cbc6e16e3f4f0c81bb46,5d6c891dc5ab21f91c1566833b354e70cebfda523940cbc6e16e3f4f0c81bb46
iotCar-0125,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0125,arn:aws:iot:us-east-2:274028060855:cert/147f03e47f6a1fa2b901d46a8bcfa581e64b5ec4b5bc5f56caf7c4c9b8af13e7,147f03e47f6a1fa2b901d46a8bcfa581e64b5ec4b5bc5f56caf7c4c9b8af13e7
iotCar-0126,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0126,arn:aws:iot:us-east-2:274028060855:cert/f576a4cb8718bd42dc0f10442ce11670877b2b3f9add2a2b50d896d0385de498,f576a4cb8718bd42dc0f10442ce11670877b2b3f9add2a2b50d896d0385de498
iotCar-0127,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0127,arn:aws:iot:us-east-2:274028060855:cert/9dd603ae8997a9e649abcbf8e2a18c165c5323711e66f2c20d855c04c385cf35,9dd603ae8997a9e649abcbf8e2a18c165c5323711e66f2c20d855c04c385cf35
iotCar-0128,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0128,arn:aws:iot:us-east-2:274028060855:cert/49f218d138fa76d26f79fc8d0905726419fd6a06e7e2af2492aacbcd8fde8508,49f218d138fa76d26f79fc8d0905726419fd6a06e7e2af2492aacbcd8fde8508
iotCar-0129,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0129,arn:aws:iot:us-east-2:274028060855:cert/11ecda7b25cbb22159ecdd3a49b154974a9eb50f124928d0f66fb8d5a7fbd713,11ecda7b25cbb22159ecdd3a49b154974a9eb50f124928d0f66fb8d5a7fbd713
iotCar-0130,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0130,arn:aws:iot:us-east-2:274028060855:cert/57904ac60d597170f3d32dfd0e84840a62140f25fe6422ba7dc213de176efde7,57904ac60d597170f3d32dfd0e84840a62140f25fe6422ba7dc213de176efde7
iotCar-0131,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0131,arn:aws:iot:us-east-2:274028060855:cert/040e78a530d0da4104517c3718794b388a9c52354b8db35821cefa67b1ad8bb9,040e78a530d0da4104517c3718794b388a9c52354b8db35821cefa67b1ad8bb9
iotCar-0132,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0132,arn:aws:iot:us-east-2:274028060855:cert/063c3f647d1a045a1438ec0a9d7378b1bef2ede516996ba8943c909da65b9280,063c3f647d1a045a1438ec0a9d7378b1bef2ede516996ba8943c909da65b9280
iotCar-0133,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0133,arn:aws:iot:us-east-2:274028060855:cert/e7ead9a26f6bad93c161348166aaaaf17d75b5bd84ef4ad4d79b7890fcc4fb5a,e7ead9a26f6bad93c161348166aaaaf17d75b5bd84ef4ad4d79b7890fcc4fb5a
iotCar-0134,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0134,arn:aws:iot:us-east-2:274028060855:cert/68cfbd35ff166a0d235d20b0128b1afed12a3871c55ea29e01ae3a5a25e8eb9a,68cfbd35ff166a0d235d20b0128b1afed12a3871c55ea29e01ae3a5a25e8eb9a
iotCar-0135,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0135,arn:aws:iot:us-east-2:274028060855:cert/042935a43acc7384280c93a6eb05ea9820bd11dd67e0b309ffbee05d556ebbbc,042935a43acc7384280c93a6eb05ea9820bd11dd67e0b309ffbee05d556ebbbc
iotCar-0136,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0136,arn:aws:iot:us-east-2:274028060855:cert/0120c2d70bcb9c5d1bdb4ca9b062039bdc6004766a99eaadbb188bdf5c480880,0120c2d70bcb9c5d1bdb4ca9b062039bdc6004766a99eaadbb188bdf5c480880
iotCar-0137,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0137,arn:aws:iot:us-east-2:274028060855:cert/290de2ac9b2083c44523912587e959848b67ad57dc5dec1997bd29f8093bf623,290de2ac9b2083c44523912587e959848b67ad57dc5dec1997bd29f8093bf623
iotCar-0138,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0138,arn:aws:iot:us-east-2:274028060855:cert/929eaefaf481d1d5c7d50d59aa7cb01de64a25b945879978d2e3c952793ff79c,929eaefaf481d1d5c7d50d59aa7cb01de64a25b945879978d2e3c952793ff79c
iotCar-0139,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0139,arn:aws:iot:us-east-2:274028060855:cert/6181692d08c51ff62071e8bfea190ed97ad51c44dc716d5fbcc6d7597052106c,6181692d08c51ff62071e8bfea190ed97ad51c44dc716d5fbcc6d7597052106c
iotCar-0140,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0140,arn:aws:iot:us-east-2:274028060855:cert/ec7187e3c9bed7f6ae1e65568ee8dd541d51876976a1b9f589de82af7a066be8,ec7187e3c9bed7f6ae1e65568ee8dd541d51876976a1b9f589de82af7a066be8
iotCar-0141,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0141,arn:aws:iot:us-east-2:274028060855:cert/872e954b96af7b42b285d350f039086d2cb86473cf3dcec16a63ae161c41154b,872e954b96af7b42b285d350f039086d2cb86473cf3dcec16a63ae161c41154b
iotCar-0142,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0142,arn:aws:iot:us-east-2:274028060855:cert/433cad484f4a4b6303d495c435c6bbe11a3e95f9e198d59732bba430ef941a67,433cad484f4a4b6303d495c435c6bbe11a3e95f9e198d59732bba430ef941a67
iotCar-0143,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0143,arn:aws:iot:us-east-2:274028060855:cert/f9219d5acc2aa9f6564924ec2cd5aa04b2de7f8dc32f9071b5bde62124962f5b,f9219d5acc2aa9f6564924ec2cd5aa04b2de7f8dc32f9071b5bde62124962f5b
iotCar-0144,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0144,arn:aws:iot:us-east-2:274028060855:cert/36ec13c40567870d119883e7fbacd5d42d4996fb82fc4e9aa896467c999558fe,36ec13c40567870d119883e7fbacd5d42d4996fb82fc4e9aa896467c999558fe
iotCar-0145,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0145,arn:aws:iot:us-east-2:274028060855:cert/6fc159f240141e90483e4020bf5f170ee39a933f23066e4c5fddf21299a8d163,6fc159f240141e90483e4020bf5f170ee39a933f23066e4c5fddf21299a8d163
iotCar-0146,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0146,arn:aws:iot:us-east-2:274028060855:cert/4b5e638b7283e1c8e5301cf3c95b1ab04f2bc6552cf1b2aae271bc9261fdc47f,4b5e638b7283e1c8e5301cf3c95b1ab04f2bc6552cf1b2aae271bc9261fdc47f
iotCar-0147,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0147,arn:aws:iot:us-east-2:274028060855:cert/a40b3fe3b81035594588a93511a26efaeed0731cb6fb4e3198f5d6844e9bc684,a40b3fe3b81035594588a93511a26efaeed0731cb6fb4e3198f5d6844e9bc684
iotCar-0148,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0148,arn:aws:iot:us-east-2:274028060855:cert/5c7aad819937d1d8db574b5348576b8fa1a0e5b0121c7a95bd98e267409f78f7,5c7aad819937d1d8db574b5348576b8fa1a0e5b0121c7a95bd98e267409f78f7
iotCar-0149,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0149,arn:aws:iot:us-east-2:274028060855:cert/39bf7bbeed7b9ab852a6645f1ea646ae8cd0caa8824656753cb24fe2fcf458ca,39bf7bbeed7b9ab852a6645f1ea646ae8cd0caa8824656753cb24fe2fcf458ca
iotCar-0150,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0150,arn:aws:iot:us-east-2:274028060855:cert/106075bb237bec02cb750a75b2e2700f87a8c3aa13f875909db726fd2ff0593d,106075bb237bec02cb750a75b2e2700f87a8c3aa13f875909db726fd2ff0593d
iotCar-0151,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0151,arn:aws:iot:us-east-2:274028060855:cert/e368abb214854ff4a459e61d7bee17656ba3a1b8653da58ac6e2075cef412a09,e368abb214854ff4a459e61d7bee17656ba3a1b8653da58ac6e2075cef412a09
iotCar-0152,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0152,arn:aws:iot:us-east-2:274028060855:cert/cb980614503cbd1e489f12b1a6a4583174b2d25ef78e74731fee924aa842171e,cb980614503cbd1e489f12b1a6a4583174b2d25ef78e74731fee924aa842171e
iotCar-0153,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0153,arn:aws:iot:us-east-2:274028060855:cert/7265754528e561c20b24f38ffc6e9bb4399f4f14307e38028459d4afc760edeb,7265754528e561c20b24f38ffc6e9bb4399f4f14307e38028459d4afc760edeb
iotCar-0154,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0154,arn:aws:iot:us-east-2:274028060855:cert/7331248e13a4ba0f6cb2b60f4efc97ec0da32f986d0a5df8843ae7c0bd00ce30,7331248e13a4ba0f6cb2b60f4efc97ec0da32f986d0a5df8843ae7c0bd00ce30
iotCar-0155,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0155,arn:aws:iot:us-east-2:274028060855:cert/609f3fa47f901b3ceae717c398b08c701a860d75cedd237fe8fb0e6008bb4700,609f3fa47f901b3ceae717c398b08c701a860d75cedd237fe8fb0e6008bb4700
iotCar-0156,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0156,arn:aws:iot:us-east-2:274028060855:cert/13b86ec966aa3dc92fd7cf3ce0559f947fd3b9ce778afd97f0694b2fd36a9f21,13b86ec966aa3dc92fd7cf3ce0559f947fd3b9ce778afd97f0694b2fd36a9f21
iotCar-0157,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0157,arn:aws:iot:us-east-2:274028060855:cert/8b709433d1f74015f48cc50e4caa1289ce6f27e4a3e122050f74d0b2f220df8f,8b709433d1f74015f48cc50e4caa1289ce6f27e4a3e122050f74d0b2f220df8f
iotCar-0158,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0158,arn:aws:iot:us-east-2:274028060855:cert/7b13dd23935088e93b960ce3088770ef3dc690fde33ca0b69d40b0d27bc92a78,7b13dd23935088e93b960ce3088770ef3dc690fde33ca0b69d40b0d27bc92a78
iotCar-0159,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0159,arn:aws:iot:us-east-2:274028060855:cert/e9ac8fa15174684466fca365760f94855fbd914b4b61b3da5e28a229e2b50f85,e9ac8fa15174684466fca365760f94855fbd914b4b61b3da5e28a229e2b50f85
iotCar-0160,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0160,arn:aws:iot:us-east-2:274028060855:cert/ff784e85f4f9185272d3d02f14ffff9c7c1979cc1d8ef5ce6e4232425484dc75,ff784e85f4f9185272d3d02f14ffff9c7c1979cc1d8ef5ce6e4232425484dc75
iotCar-0161,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0161,arn:aws:iot:us-east-2:274028060855:cert/82c075c9fd00d05c895d6db0fc98c4c8929d28b14721c635e88f150854d824a9,82c075c9fd00d05c895d6db0fc98c4c8929d28b14721c635e88f150854d824a9
iotCar-0162,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0162,arn:aws:iot:us-east-2:274028060855:cert/a5126bd0af13557802bc6162c55682eea045ebc31006640659f4d3bd5847dd40,a5126bd0af13557802bc6162c55682eea045ebc31006640659f4d3bd5847dd40
iotCar-0163,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0163,arn:aws:iot:us-east-2:274028060855:cert/ca2ede605e88e3dbf421eda08d7d3537fb5d1663bfbd6b2242c30d9d66081bf7,ca2ede605e88e3dbf421eda08d7d3537fb5d1663bfbd6b2242c30d9d66081bf7
iotCar-0164,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0164,arn:aws:iot:us-east-2:274028060855:cert/524ada6589c4e8c60e2f1c4f8519dbc79b7bf420e921769fee91adb5f9877c61,524ada6589c4e8c60e2f1c4f8519dbc79b7bf420e921769fee91adb5f9877c61
iotCar-0165,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0165,arn:aws:iot:us-east-2:274028060855:cert/3c40a6e342313820dbf4de432bcabe6056ef36611e28f78591cfcdc396f772c1,3c40a6e342313820dbf4de432bcabe6056ef36611e28f78591cfcdc396f772c1
iotCar-0166,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0166,arn:aws:iot:us-east-2:274028060855:cert/f3793891e8dbb74611043e255766825e89c98da0d4cbbfc86593308dc169d0cd,f3793891e8dbb74611043e255766825e89c98da0d4cbbfc86593308dc169d0cd
iotCar-0167,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0167,arn:aws:iot:us-east-2:274028060855:cert/bb7160660edfc8c5d689cb0fe59187d6ea7eea96aa28c079753707a58757bb7b,bb7160660edfc8c5d689cb0fe59187d6ea7eea96aa28c079753707a58757bb7b
iotCar-0168,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0168,arn:aws:iot:us-east-2:274028060855:cert/a84df202389484ca22feebfe9f32222017213fe2087c878d2d8f0b24c1a23ec3,a84df202389484ca22feebfe9f32222017213fe2087c878d2d8f0b24c1a23ec3
iotCar-0169,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0169,arn:aws:iot:us-east-2:274028060855:cert/805328d3fd3e41fb6c128fc0051bdb5048aa9d4cbd8434c611ef5903c7755800,805328d3fd3e41fb6c128fc0051bdb5048aa9d4cbd8434c611ef5903c7755800
iotCar-0170,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0170,arn:aws:iot:us-east-2:274028060855:cert/2925cd8a8e5ca784996cafe0cb145aa015b516062d9e336a0da692b1dcde8c11,2925cd8a8e5ca784996cafe0cb145aa015b516062d9e336a0da692b1dcde8c11
iotCar-0171,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0171,arn:aws:iot:us-east-2:274028060855:cert/0801853c32099c79ad67f0240b96d0018a8ae075c478e418f02f436c75e5a13b,0801853c32099c79ad67f0240b96d0018a8ae075c478e418f02f436c75e5a13b
iotCar-0172,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0172,arn:aws:iot:us-east-2:274028060855:cert/13719762a76dfdae2afeece7e8b8bbb8eb345b4ff9dfa23b832719b74d94e9ef,13719762a76dfdae2afeece7e8b8bbb8eb345b4ff9dfa23b832719b74d94e9ef
iotCar-0173,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0173,arn:aws:iot:us-east-2:274028060855:cert/76e78a9922c75d6decba29f001262da3c425906c90752e6061e444e6698c11b2,76e78a9922c75d6decba29f001262da3c425906c90752e6061e444e6698c11b2
iotCar-0174,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0174,arn:aws:iot:us-east-2:274028060855:cert/3a1cb29af0b90a41e73ee42ff3231f816627ef0b93dc9b743871ede4e6284aea,3a1cb29af0b90a41e73ee42ff3231f816627ef0b93dc9b743871ede4e6284aea
iotCar-0175,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0175,arn:aws:iot:us-east-2:274028060855:cert/72dc6d2a4bc29e36814961106b1bf20c1ee9a661dd543981d83e8c8c1bb5a452,72dc6d2a4bc29e36814961106b1bf20c1ee9a661dd543981d83e8c8c1bb5a452
iotCar-0176,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0176,arn:aws:iot:us-east-2:274028060855:cert/f72df478bd3aef49b4e4568d92ec042ed110d86b2579fb8082afb7f183efd72c,f72df478bd3aef49b4e4568d92ec042ed110d86b2579fb8082afb7f183efd72c
iotCar-0177,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0177,arn:aws:iot:us-east-2:274028060855:cert/e9aeaf090445ed07a42c02824ec8fbce65395b207dfc95811d06e521559ef68c,e9aeaf090445ed07a42c02824ec8fbce65395b207dfc95811d06e521559ef68c
iotCar-0178,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0178,arn:aws:iot:us-east-2:274028060855:cert/152d7fcbc734cb6e82376a5c9045b7f29cd6b46ef6cd0515f1ed75f9ffc873cd,152d7fcbc734cb6e82376a5c9045b7f29cd6b46ef6cd0515f1ed75f9ffc873cd
iotCar-0179,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0179,arn:aws:iot:us-east-2:274028060855:cert/e510d620294a7b9141d3d567dc4ac8523a1f3c55ef92d16cd6b8c8d092b6c876,e510d620294a7b9141d3d567dc4ac8523a1f3c55ef92d16cd6b8c8d092b6c876
iotCar-0180,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0180,arn:aws:iot:us-east-2:274028060855:cert/2a9fc9b8461b4f5ea3c153f90ca7ea5133de41d8746368ac853fe9f7ead8dfa7,2a9fc9b8461b4f5ea3c153f90ca7ea5133de41d8746368ac853fe9f7ead8dfa7
iotCar-0181,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0181,arn:aws:iot:us-east-2:274028060855:cert/3acf517e0b122b3efed4dceb5dc2f1ee3e91da26d7a8f5749d31526deef8e683,3acf517e0b122b3efed4dceb5dc2f1ee3e91da26d7a8f5749d31526deef8e683
iotCar-0182,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0182,arn:aws:iot:us-east-2:274028060855:cert/9e9c7b526cd4027dfcbac552207b3f51d10c4601082d5c6d56cb040d3622d696,9e9c7b526cd4027dfcbac552207b3f51d10c4601082d5c6d56cb040d3622d696
iotCar-0183,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0183,arn:aws:iot:us-east-2:274028060855:cert/cd2c42bff8444674b06d708ae7f5383c9eb6c57251f72ce74a33c54d1a4d0e0d,cd2c42bff8444674b06d708ae7f5383c9eb6c57251f72ce74a33c54d1a4d0e0d
iotCar-0184,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0184,arn:aws:iot:us-east-2:274028060855:cert/394b740b5ce42e3f0c237bb600ec2a8ff5c649c48c012ef7c427f89213252e37,394b740b5ce42e3f0c237bb600ec2a8ff5c649c48c012ef7c427f89213252e37
iotCar-0185,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0185,arn:aws:iot:us-east-2:274028060855:cert/d3dc9e5d9d8d8830f558ce92421b1f5d1f665cb2a61aca454fcfa7cc82d5c355,d3dc9e5d9d8d8830f558ce92421b1f5d1f665cb2a61aca454fcfa7cc82d5c355
iotCar-0186,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0186,arn:aws:iot:us-east-2:274028060855:cert/d67813d6e1bfd279ef92b4e683c13118c14787b75698fd7ae7ea9f970ae4d72a,d67813d6e1bfd279ef92b4e683c13118c14787b75698fd7ae7ea9f970ae4d72a
iotCar-0187,arn:aws:iot:us-east-2:274028060855:thing/iotCar-0187,arn:aws:iot:us-east-2:274028060855:cert/c35ef6b08a8131372bb2210a8a41cbe5f2902e6839ab7b55b323c50f68f08c3a,c35ef6b08a8131372bb2210a8a41cbe5f2902e6839ab7b55b323c50f68f08c3a
